0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,7500,4800,1,2700,0,0,11,40000,0,0,20.4701189060642,0.000642092746730086,25.3825326991677,0.00167657550535077,0,0
0,0,0,10000,4800,1,5200,0,0,11,62000,0,0,20.4551652661064,0.000661064425770308,25.3929131652661,0.00165266106442577,0,0
0,0,0,12000,4800,1,7200,0,0,11,62000,26.6332876551886,0.000457952682126962,20.69,0.00066225165562914,25.98,0.00158940397350993,0,0
0,0,0,16000,8229,1,7771,0,0,15.77,62000,0,0,21.4176638564047,0.000655425618710906,30.3403943432146,0.0015773728583084,0,0
0,0,0,40000,8229,1,31771,0,0,15.77,60000,28.4896694214876,0.000468595041322314,22.0905714285714,0.000577142857142857,30.3822857142857,0.00150857142857143,0,0
0,0,0,40000,8229,1,31771,0,0,15.77,78000,29.1055371900826,0.00047603305785124,22.3088571428571,0.000645714285714285,30.9205714285714,0.00157714285714286,0,0
0,0,0,40000,8229,1,31771,0,0,15.77,98000,28.3114049586777,0.000483471074380165,21.9274285714286,0.000602857142857143,30.006,0.00146,0,0
0,0,0,40000,8229,1,31771,0,0,18.5,78000,21.6612574850299,0.000434131736526946,22.7663106796117,0.00054757281553398,35.0022330097087,0.00121067961165049,0,0
0,0,0,40000,8229,1,31771,0,0,18.5,116000,24.8855688622754,0.000494011976047904,26.0709708737864,0.00066116504854369,38.2866019417476,0.00143592233009709,0,0
0,0,0,40000,9300,1,30700,0,0,15.77,73000,28.0758682634731,0.000459281437125748,22.1743859649123,0.000575438596491228,0,0,0,0
0,0,0,40000,9300,1,30700,0,0,15.77,108000,28.0758682634731,0.000459281437125748,22.1743859649123,0.000575438596491228,0,0,0,0
0,0,0,40000,9300,1,30700,0,0,18.5,68000,24.6716167664671,0.000472455089820359,26.0669902912621,0.000620388349514563,0,0,0,0
0,0,0,40000,9300,1,30700,0,0,18.5,107000,24.6716167664671,0.000472455089820359,26.0669902912621,0.000620388349514563,0,0,0,0
0,0,0,40000,9600,1,30400,0,0,15.77,75000,29.4,0,22.3468421052632,0.000573684210526316,0,0,27.4238596491228,0.000854385964912281
0,0,0,40000,9600,1,30400,0,0,18.5,105000,24.8369461077844,0.000474251497005988,26.2769902912621,0.000620388349514563,0,0,30.8684466019417,0.000862135922330097
0,0,0,40000,11200,1,28800,0,0,11.14,60000,0,0,0,0,0,0,30.1883495145631,0.000866019417475728
,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,7500,4800,1,2700,0,0,11,40000,0,0,21.9830653944114,0.000689549821640907,27.2585556909631,0.00180049120095125,0,0
0,0,0,10000,4800,1,5200,0,0,11,62000,0,0,21.9670065309244,0.000709923697478991,27.2697033773109,0.00177480924369748,0,0
0,0,0,12000,4800,1,7200,0,0,11,62000,28.6017539457836,0.000491799964862966,22.2191979,0.000711198675496689,27.9001818,0.00170687682119205,0,0
0,0,0,16000,8229,1,7771,0,0,15.77,62000,0,0,23.0006433920315,0.000703868126189829,32.5828528891216,0.00169395648626598,0,0
0,0,0,40000,8229,1,31771,0,0,15.77,60000,30.5953408884298,0.000503228900826446,23.7232855628571,0.000619799485714286,32.6278404514286,0.00162006994285714,0,0
0,0,0,40000,8229,1,31771,0,0,15.77,78000,31.2567274438017,0.000511216661157025,23.9577047742857,0.000693439028571428,33.2059108628571,0.00169370948571428,0,0
0,0,0,40000,8229,1,31771,0,0,15.77,98000,30.4039008991735,0.000519204421487603,23.5480848171429,0.000647414314285714,32.22374346,0.0015679086,0,0
0,0,0,40000,8229,1,31771,0,0,18.5,78000,23.2622410257485,0.000466218413173653,24.4489687019417,0.000588043922330097,37.5892480514563,0.00130016094174757,0,0
0,0,0,40000,8229,1,31771,0,0,18.5,116000,26.7248612568862,0.000530524401197605,27.997876331068,0.000710031757281554,41.1163646912621,0.00154205134951456,0,0
0,0,0,40000,9300,1,30700,0,0,15.77,73000,30.1509556868263,0.000493226928143712,23.8132948315789,0.000617969263157895,0,0,0,0
0,0,0,40000,9300,1,30700,0,0,15.77,108000,30.1509556868263,0.000493226928143712,23.8132948315789,0.000617969263157895,0,0,0,0
0,0,0,40000,9300,1,30700,0,0,18.5,68000,26.4950959616766,0.000507374245508982,27.9936015436893,0.000666241252427184,0,0,0,0
0,0,0,40000,9300,1,30700,0,0,18.5,107000,26.4950959616766,0.000507374245508982,27.9936015436893,0.000666241252427184,0,0,0,0
0,0,0,40000,9600,1,30400,0,0,15.77,75000,31.572954,0,23.9984972052632,0.000616085210526316,0,0,29.4507571157895,0.000917533631578947
0,0,0,40000,9600,1,30400,0,0,18.5,105000,26.6726447946108,0.000509303425149701,28.2191226436893,0.000666241252427184,0,0,33.1499334902913,0.000925856388349515
0,0,0,40000,11200,1,28800,0,0,11.14,60000,0,0,0,0,0,0,32.4195704271845,0.000930026912621359
,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,7500,4800,1,2700,0,0,11,40000,0,0,20.4701189060642,0.000642092746730086,25.3825326991677,0.00167657550535077,0,0
0,0,0,10000,4800,1,5200,0,0,11,62000,0,0,20.4551652661064,0.000661064425770308,25.3929131652661,0.00165266106442577,0,0
